Time_sin,B_TCS,G_TCS,R_TCS,CS,CLA2.0,Illuminance (Test),mEDI(Test),EML,CCT
0.279829014,7652,7849,6202,0.67239443,6436.973399,4293.078666,3917.336707,4324.505053,6002.309214
0.258819045,7700,7888,6233,0.672288869,6413.817286,4273.719976,3903.373571,4309.090588,6009.331427
0.237685892,7809,8010,6327,0.672726122,6510.843827,4333.243328,3956.540769,4367.78399,6006.32452
0.216439614,7931,8125,6409,0.673201805,6619.817267,4387.840622,4012.724739,4429.807727,6019.762699
0.195090322,8032,8242,6500,0.67342473,6672.163643,4425.121143,4042.323935,4462.483466,6010.338523
0.173648178,8066,8274,6515,0.67352135,6695.111938,4438.521641,4054.592471,4476.027195,6010.078646
0.152123386,8181,8369,6556,0.674133585,6844.314217,4511.493068,4131.959482,4561.435741,6034.458988
0.130526192,8036,8232,6438,0.673406013,6667.736294,4420.632078,4039.928759,4459.839336,6016.198989
0.108866875,7891,8099,6329,0.672852038,6539.336135,4359.198323,3973.934002,4386.985077,5996.53497
0.087155743,7932,8171,6391,0.672827227,6533.701952,4370.850058,3975.012009,4388.175132,5976.921189
0.065403129,8063,8304,6491,0.672880732,6545.864077,4371.590323,3980.3874,4394.109242,5985.809252
0.043619387,8427,8670,6744,0.674522111,6942.534677,4588.501572,4191.437591,4627.096009,6017.321241
0.021814885,8501,8772,6847,0.674314152,6889.610366,4567.144146,4164.987042,4597.896188,6002.324312
1.22515E-16,8374,8633,6746,0.67369569,6736.925517,4472.11952,4082.736078,4507.096051,6007.600395
-0.021814885,8778,9050,7054,0.675799311,7286.525438,4781.395625,4374.804385,4829.521966,6029.579666
-0.043619387,8865,9128,7119,0.675826553,7294.238991,4777.177258,4377.440223,4832.431773,6041.764059
-0.065403129,9134,9392,7307,0.677107349,7676.588365,4982.278874,4576.404677,5052.07661,6063.902593
-0.087155743,9013,9239,7195,0.676267062,7421.30873,4824.115578,4438.699483,4900.058326,6075.177302
-0.108866875,8863,9104,7122,0.675479093,7197.078195,4709.740158,4322.918505,4772.243062,6050.948847
-0.130526192,8859,9098,7102,0.675686849,7254.855725,4733.932112,4352.746324,4805.171187,6067.591509
-0.152123386,8837,9105,7131,0.675063031,7084.127232,4639.619695,4263.006569,4706.103874,6058.456102
-0.173648178,8951,9240,7256,0.675237755,7131.120485,4674.428539,4289.500043,4735.351082,6046.369342
-0.195090322,9260,9542,7464,0.676822797,7588.168688,4924.731411,4529.559154,5000.361959,6069.192424
-0.216439614,9246,9536,7469,0.676395922,7459.332913,4850.595412,4462.000195,4925.780916,6067.487002
-0.237685892,9599,9915,7764,0.677779516,7894.002994,5100.097552,4690.701301,5178.253236,6068.251145
-0.258819045,9283,9626,7588,0.676092604,7370.451482,4819.844833,4418.265531,4877.500466,6032.867497
-0.279829014,9249,9651,7625,0.676942385,7625.075465,5001.486384,4559.037861,5032.904686,5986.548241
-0.3007058,9634,10057,7952,0.677727502,7876.733219,5130.038499,4688.801057,5176.155481,6006.065755
-0.321439465,9659,10039,7896,0.677735597,7879.416012,5107.818595,4685.608792,5172.631411,6035.333754
-0.342020143,9790,10162,7992,0.678037279,7980.735229,5156.339067,4736.146278,5228.421769,6045.197101
-0.362438038,9640,9980,7795,0.678457065,8126.210209,5223.846964,4809.610983,5309.522403,6068.45171
-0.382683432,9492,9779,7612,0.677644909,7849.46751,5037.106043,4660.542927,5144.960198,6110.171719
-0.40274669,8974,9221,7156,0.676057299,7360.245364,4740.690632,4401.453158,4858.940614,6141.241684
-0.422618262,8791,9019,6985,0.675633506,7239.931492,4671.576025,4337.360238,4788.18587,6143.632617
-0.44228869,8638,8826,6797,0.675578896,7224.716763,4637.410968,4326.096707,4775.751607,6188.653465
-0.461748613,8575,8762,6737,0.675406424,7177.088181,4608.89986,4301.17117,4748.235307,6191.770852
-0.480988769,8571,8730,6686,0.675388347,7172.132963,4573.307607,4294.649747,4741.036047,6249.96683
-0.5,8694,8851,6759,0.675853737,7301.952785,4643.191695,4362.889347,4816.368477,6253.997064
-0.518773258,8844,9020,6887,0.676419689,7466.389375,4741.761708,4450.660686,4913.262777,6245.140922
-0.537299608,8796,8980,6864,0.676264275,7420.490735,4716.365985,4427.834898,4888.064475,6247.322251
-0.555570233,8645,8854,6782,0.675652559,7245.254902,4625.515482,4338.11662,4789.020871,6236.738635
-0.573576436,8675,8901,6817,0.67576689,7277.366746,4648.295715,4357.205878,4810.094268,6233.625626
-0.591309648,8826,9076,6950,0.676618218,7525.865712,4797.763286,4491.486214,4958.331715,6222.130886
-0.608761429,8839,9096,6962,0.676678367,7544.075406,4810.97964,4502.775207,4970.794087,6219.641432
-0.625923472,8739,9022,6924,0.676386542,7456.551772,4775.561259,4460.34182,4923.950169,6199.990062
-0.64278761,8711,9030,6944,0.6763701,7451.681578,4794.556612,4463.104913,4927.000459,6169.253906
-0.659345815,8737,9089,6990,0.676562207,7508.988361,4841.687317,4497.334431,4964.787796,6150.818491
-0.675590208,8524,8892,6863,0.675832564,7295.94339,4734.121741,4387.791928,4843.859435,6127.840903
-0.691513056,8325,8733,6777,0.67516832,7112.370218,4660.673973,4296.40356,4742.972152,6079.381404
-0.707106781,8367,8810,6839,0.675369812,7167.059362,4705.631509,4328.930714,4778.88018,6060.643139
-0.722363962,8013,8483,6624,0.674402148,6911.90493,4590.136826,4198.784574,4635.206638,6009.194579
-0.737277337,7812,8305,6509,0.673683627,6734.015334,4510.829367,4108.028034,4535.016855,5971.126769
-0.751839807,7803,8325,6520,0.67365925,6728.142316,4522.127751,4109.744634,4536.911879,5955.110429
-0.766044443,7723,8257,6467,0.673353444,6655.333796,4474.875641,4073.025936,4496.376636,5968.438953
-0.779884483,7663,8216,6447,0.673410788,6668.865287,4505.500358,4084.280386,4508.800875,5932.713316
-0.79335334,7527,8095,6368,0.673081712,6591.959663,4488.644573,4048.116658,4468.878285,5890.098387
-0.806444604,6856,7380,5843,0.669178067,5799.408836,4016.724611,3616.846828,3992.782228,5872.100408
-0.819152044,6790,7360,5850,0.669062366,5778.828517,4039.196519,3613.665104,3989.269796,5822.388846
-0.831469612,6649,7254,5793,0.668548404,5689.149979,4022.047961,3572.297024,3943.601913,5764.579087
-0.843391446,6660,7299,5834,0.668769402,5727.366642,4072.152609,3599.375447,3973.49487,5726.492484
-0.854911871,6557,7208,5769,0.66793205,5585.214522,3996.222549,3523.571034,3889.81134,5706.300559
-0.866025404,6180,6816,5466,0.666206983,5313.528191,3847.019408,3376.306815,3727.240464,5670.197526
-0.876726756,5725,6319,5084,0.662609682,4823.987953,3542.017395,3101.22246,3423.563815,5646.77327
-0.887010833,5244,5814,4707,0.657959853,4309.870369,3231.963415,2809.384894,3101.392625,5589.818661
-0.896872742,4895,5452,4451,0.654549349,3996.626763,3061.041841,2632.25571,2905.852616,5507.699274
-0.906307787,4683,5240,4288,0.652025273,3792.132764,2947.748338,2516.568333,2778.140683,5457.220158
-0.915311479,4210,4711,3875,0.645253264,3332.435061,2636.288205,2241.269352,2474.2271,5422.115218
-0.923879533,3323,3603,2897,0.62508725,2436.303205,1873.303632,1668.661363,1842.102183,5756.535351
-0.932007869,2921,3158,2549,0.612009899,2065.512582,1597.234185,1431.375701,1580.153027,5799.625343
-0.939692621,2740,3010,2490,0.607916074,1970.026357,1586.35496,1378.340283,1521.605102,5552.87612
-0.946930129,2609,2914,2461,0.60299756,1865.418649,1560.905529,1319.303408,1456.431928,5352.93572
-0.953716951,2489,2777,2332,0.596194409,1736.234571,1430.153247,1233.232735,1361.415062,5492.077301
-0.960049854,2433,2763,2364,0.593541556,1690.099555,1439.748566,1210.386681,1336.194387,5311.31437
-0.965925826,2265,2628,2317,0.58793351,1599.381376,1445.7279,1161.182285,1281.875682,5010.315108
-0.97134207,2197,2627,2399,0.610296051,2024.534165,2180.081763,1495.060566,1650.457302,4200.575423
-0.976296007,1883,2259,2086,0.582694315,1522.052107,1656.659707,1142.75915,1261.537644,4196.953176
-0.98078528,1487,1770,1645,0.535401262,1036.740819,1084.532482,784.6703647,866.2290764,4374.238015
-0.984807753,1186,1409,1326,0.494876913,790.6339129,831.8322405,603.6927816,666.4406663,4356.033066
-0.98836151,920,1073,983,0.441604093,578.3270774,564.5409642,441.8470951,487.7727239,4748.747952
-0.991444861,651,746,682,0.372187811,399.1078391,380.153666,306.3539243,338.1963801,4894.471784
-0.994056338,458,522,480,0.303295243,278.8253009,268.0133691,216.1355408,238.6006893,4869.674913
-0.996194698,287,320,290,0.21514188,170.2282063,159.0132013,132.6492468,146.436822,5097.549428
-0.997858923,157,164,135,0.132412757,95.01671071,80.24472065,74.21873,81.9330318,5903.538186
-0.999048222,87,86,69,0.072630034,50.32823627,40.54882012,40.23367775,44.41557001,6592.210254
-0.999762027,48,47,39,0.031500345,22.27199469,21.22803649,20.81177147,22.97494896,6756.25678
-0.999048222,5,6,4,0,0,0,0,0,0
-0.997858923,4,4,3,0,0,0,0,0,0
-0.996194698,3,4,3,0,0,0,0,0,0
-0.994056338,3,4,3,0,0,0,0,0,0
-0.991444861,3,4,3,0,0,0,0,0,0
-0.98836151,3,4,3,0,0,0,0,0,0
-0.984807753,3,4,3,0,0,0,0,0,0
-0.98078528,3,4,3,0,0,0,0,0,0
-0.976296007,3,4,3,0,0,0,0,0,0
-0.97134207,3,4,3,0,0,0,0,0,0
0.991444861,1,1,1,0,0,0,0,0,0
0.994056338,0,0,0,0,0,0,0,0,0
0.996194698,0,0,0,0,0,0,0,0,0
0.997858923,0,0,0,0,0,0,0,0,0
0.999048222,0,0,0,0,0,0,0,0,0
0.999762027,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
0.999762027,0,0,0,0,0,0,0,0,0
0.999048222,1,0,0,0,0,0,0,0,0
0.997858923,2,1,1,0,0,0,0,0,0
0.996194698,7,6,3,0,0,0,0,0,0
0.991444861,52,42,26,0.051490636,35.74961987,17.07427607,27.9462924,30.85103267,20029.61786
0.98836151,95,78,48,0.08876906,61.81774387,32.13374841,45.1552536,49.84869492,13711.8111
0.984807753,166,147,101,0.145427535,105.6488743,64.16944556,76.81940135,84.80401717,9295.235438
0.98078528,260,240,173,0.207474352,162.3893125,105.1110362,117.8686909,130.1199738,8172.061187
0.976296007,362,339,249,0.26188147,223.0453057,146.9276567,161.0055585,177.7404915,7865.610374
0.97134207,462,434,319,0.310587797,289.7335726,194.0331471,208.3649968,230.0224742,7607.220438
0.965925826,547,516,379,0.351794642,359.0237671,256.7029505,259.7970387,286.8003674,6875.247916
0.960049854,653,622,456,0.434655108,556.5107281,473.2688202,415.5675954,458.7617305,5596.308612
0.923879533,1563,1610,1253,0.569416392,1352.427736,1097.564107,965.7316247,1066.109861,5660.13436
0.915311479,1748,1765,1345,0.577477,1451.26562,1126.28691,1022.029958,1128.259848,5910.172669
0.906307787,1988,2003,1525,0.591572527,1657.237852,1270.182648,1155.774436,1275.905739,5941.281721
0.896872742,2220,2240,1708,0.602631626,1858.035973,1405.606507,1284.01243,1417.472803,5977.530901
0.887010833,2036,1963,1460,0.579156569,1473.423523,1008.858788,1008.65239,1113.491814,6857.694191
0.876726756,2600,2628,2015,0.61551406,2154.188483,1600.860573,1469.592076,1622.341615,6025.073548
0.866025404,2859,2900,2233,0.621794164,2331.878526,1718.150455,1579.907512,1744.123248,6046.849118
0.854911871,3060,3101,2390,0.625874516,2462.568692,1793.457344,1657.977795,1830.308164,6093.509119
0.843391446,3206,3251,2506,0.629153964,2577.924144,1864.949085,1727.374475,1906.917941,6111.710493
0.831469612,3297,3329,2564,0.629714575,2598.664258,1854.98066,1735.079372,1915.423685,6201.866239
0.819152044,3467,3501,2704,0.631793264,2678.385114,1895.256455,1781.091177,1966.217962,6245.729074
0.79335334,3845,3914,3050,0.639523117,3020.228723,2138.584492,1990.789641,2197.712504,6164.048876
0.779884483,3895,3944,3070,0.638528874,2971.694815,2074.062676,1955.02265,2158.227888,6278.915473
0.766044443,4116,4176,3259,0.641427953,3117.575165,2168.362545,2041.306092,2253.47964,6271.463523
0.751839807,4219,4263,3333,0.642285915,3163.411461,2174.135015,2064.194909,2278.747522,6354.360562
0.737277337,4316,4365,3431,0.642292709,3163.779584,2165.696956,2062.223361,2276.571051,6384.167676
0.722363962,4383,4426,3477,0.642417608,3170.561852,2153.276121,2063.651428,2278.147552,6445.6583
0.707106781,4479,4526,3562,0.642762197,3189.419347,2156.207007,2073.64758,2289.182705,6485.052927
0.691513056,4722,4789,3776,0.648144898,3514.768158,2397.259188,2270.89491,2506.931941,6336.289123
0.675590208,5109,5205,4100,0.652803061,3852.931055,2629.170825,2470.574546,2727.366298,6256.569142
0.659345815,5240,5339,4213,0.653872448,3939.700242,2676.414026,2519.430414,2781.300248,6275.344137
0.64278761,5251,5345,4227,0.654242616,3970.632617,2692.944047,2536.724178,2800.391529,6282.706049
0.625923472,5556,5693,4511,0.658089252,4322.708024,2944.242475,2744.227902,3029.463208,6184.525905
0.608761429,5715,5870,4657,0.659964935,4517.638445,3079.344318,2857.59969,3154.618871,6144.308902
0.591309648,5916,6093,4834,0.661184936,4654.022875,3166.256884,2934.91819,3239.973863,6133.020199
0.573576436,6070,6245,4950,0.66221292,4775.432227,3235.539175,3002.286981,3314.344973,6143.559006
0.555570233,6086,6252,4956,0.661898727,4737.663761,3196.567891,2977.8534,3287.371763,6177.835898
0.537299608,6153,6354,5053,0.662939217,4865.067551,3303.751857,3054.223464,3371.679739,6109.759874
0.518773258,6002,6195,4932,0.660960553,4628.331034,3135.448104,2917.434722,3220.673162,6168.011502
0.5,6072,6264,4990,0.661066977,4640.481402,3139.50657,2923.571862,3227.448197,6174.48114
0.480988769,6187,6377,5078,0.661801265,4726.068163,3186.274509,2970.197368,3278.919962,6186.268171
0.461748613,6162,6342,5051,0.660449774,4570.880955,3067.106758,2878.614068,3177.817486,6248.143324
0.44228869,6154,6317,5039,0.658359985,4349.812595,2888.913147,2746.537814,3032.013213,6369.946984
0.422618262,6581,6803,5465,0.661099805,4644.242191,3095.728698,2917.834824,3221.11485,6288.522755
0.40274669,6020,6250,5038,0.656412364,4161.965568,2797.238193,2643.927728,2918.737825,6319.938092
0.382683432,6268,6531,5271,0.657763756,4290.558219,2880.265663,2718.525917,3001.089757,6305.972665
0.362438038,6778,7094,5710,0.662288209,4784.571391,3214.76787,3002.312129,3314.372734,6210.145583
0.342020143,7811,8149,6532,0.67093235,6130.511533,4089.26179,3752.459053,4142.490001,6050.341216
0.321439465,7877,8179,6520,0.671891981,6328.236299,4202.146039,3857.53377,4258.486194,6054.344447
0.3007058,8045,8373,6704,0.672641508,6491.83765,4309.890858,3947.713135,4358.038811,6035.718026
0.279829014,8224,8591,6898,0.673560526,6704.462159,4458.445009,4066.34125,4488.997143,5997.881037
0.258819045,8141,8518,6841,0.673182312,6615.279231,4412.220698,4020.168069,4438.024718,5991.073039
0.237685892,7843,8163,6536,0.670742519,6092.861514,4043.452819,3729.987661,4117.68293,6098.087601
0.216439614,7621,7892,6282,0.669285133,5818.584595,3843.970391,3575.088938,3946.684019,6172.584262
0.195090322,7175,7336,5789,0.665315453,5183.210056,3371.410463,3210.965769,3544.713854,6394.94317
0.173648178,7590,7773,6091,0.669805361,5913.598707,3861.969836,3619.379243,3995.577863,6247.110505
0.152123386,7510,7681,5990,0.670198838,5987.557782,3917.610571,3661.063368,4041.594639,6223.294921
0.130526192,7149,7253,5603,0.668340906,5653.729884,3678.98313,3472.264277,3833.171753,6319.524009
0.108866875,6787,6802,5188,0.665645098,5230.645924,3363.628515,3228.293025,3563.842107,6485.788937
0.087155743,6706,6706,5086,0.666300832,5327.627693,3437.372394,3283.673612,3624.978957,6444.429216
0.065403129,6085,5966,4458,0.659765934,4496.138478,2829.127739,2801.467096,3092.65185,6826.157917
0.043619387,6486,6398,4773,0.665382396,5192.773617,3312.235704,3199.912882,3532.512129,6563.845081
0.021814885,6579,6491,4830,0.667365305,5492.943502,3525.05517,3369.746046,3719.997767,6461.94316
1.22515E-16,6263,6121,4519,0.665000066,5138.621945,3268.401793,3166.109424,3495.195137,6598.749587
-0.021814885,6107,5924,4353,0.663575047,4946.325669,3120.082774,3052.858456,3370.172852,6708.73741
-0.043619387,5932,5645,4088,0.65945282,4462.71614,2713.181985,2763.342309,3050.564369,7173.877097
-0.065403129,6351,6053,4381,0.663611301,4951.040257,3012.498958,3037.545945,3353.268757,7051.057116
-0.087155743,6538,6213,4485,0.66508754,5150.91182,3114.973224,3145.607587,3472.562336,7072.058777
-0.108866875,8106,7948,5871,0.676131679,7381.781039,4615.434954,4377.638626,4832.650798,6384.346594
-0.130526192,8023,7860,5802,0.675630922,7239.209971,4526.510678,4301.330022,4748.410671,6399.300273
-0.152123386,7938,7777,5733,0.675124719,7100.646998,4445.677644,4228.027602,4667.48919,6405.200208
-0.173648178,7785,7634,5626,0.675008412,7069.565387,4439.14324,4213.819996,4651.804844,6383.563038
-0.195090322,8063,7949,5882,0.675821727,7292.871308,4586.751795,4336.182684,4786.885921,6338.734743
-0.216439614,8169,8155,6075,0.676007849,7345.997959,4661.917588,4373.349578,4827.915946,6262.236149
-0.237685892,7534,7409,5455,0.66974606,5902.611064,3632.369901,3576.218465,3947.93095,6746.052643
-0.258819045,7546,7501,5582,0.669203958,5804.034362,3605.825881,3529.466677,3896.319776,6681.824195
-0.279829014,7719,7767,5854,0.670167506,5981.600549,3773.710722,3638.621167,4016.819795,6525.299977
-0.3007058,7938,8013,6039,0.672708745,6506.931547,4142.24223,3930.884527,4339.461036,6373.151989
-0.321439465,7859,7918,5941,0.673473546,6683.737959,4255.551514,4026.822641,4445.370966,6350.471316
-0.342020143,7609,7608,5698,0.671488736,6243.608066,3937.253279,3781.268484,4174.293887,6495.56735
-0.362438038,7894,7920,5976,0.672621466,6487.3522,4087.896525,3914.288534,4321.140053,6462.94172
-0.382683432,7688,7735,5897,0.670562555,6057.595171,3813.749486,3680.100858,4062.610889,6537.842465
-0.40274669,8261,8372,6419,0.672464961,6452.539339,4075.788164,3899.783486,4305.127349,6449.773331
-0.422618262,8887,9012,6833,0.676048101,7357.590797,4633.402029,4387.087948,4843.082283,6345.959787
-0.44228869,8601,8806,6657,0.676959998,7630.541759,4912.239537,4548.477828,5021.247043,6141.143363
-0.461748613,7668,7723,5742,0.673505743,6691.394288,4261.530258,4034.100644,4453.405445,6350.663767
-0.480988769,7877,7887,5847,0.675486139,7199.022579,4571.471305,4304.046963,4751.41001,6297.941489
-0.5,8175,8168,6055,0.676657999,7537.899257,4745.968272,4478.221594,4943.688369,6318.554227
-0.518773258,7393,7330,5405,0.672919207,6554.63807,4117.879313,3948.609915,4359.028802,6479.768841
-0.537299608,7328,7303,5407,0.673382576,6662.201222,4237.990012,4015.301389,4432.652195,6359.72011
-0.555570233,7946,7978,5942,0.675780726,7281.272567,4630.078785,4348.968074,4801.000225,6275.709945
-0.573576436,8404,8461,6302,0.676988265,7639.331578,4844.157433,4541.271153,5013.291305,6256.484854
-0.591309648,8539,8628,6436,0.677634612,7846.081737,4957.011798,4650.549576,5133.928138,6263.472156
-0.608761429,8402,8497,6337,0.677255441,7723.438055,4889.68636,4586.935107,5063.701575,6261.384471
-0.625923472,7902,8103,6138,0.675694673,7257.049957,4734.73572,4359.357384,4812.469401,6091.783239
-0.64278761,7048,7115,5286,0.670418052,6029.573513,3853.018951,3679.347206,4061.778902,6432.071871
-0.659345815,5900,5809,4259,0.660955156,4627.716525,2886.325419,2882.87606,3182.52247,6901.288987
-0.675590208,6086,6038,4453,0.662469716,4806.747393,3025.372095,2989.919126,3300.691602,6778.014848
-0.691513056,6052,6029,4463,0.661400876,4679.016042,2962.423379,2921.629946,3225.304438,6751.53576
-0.707106781,6165,6232,4702,0.660441825,4569.997942,2955.347304,2871.248916,3169.6868,6582.890204
-0.722363962,7121,7378,5700,0.665111178,5154.243062,3395.525365,3216.166527,3550.455179,6322.55217
-0.737277337,7257,7673,6028,0.667118207,5453.661391,3692.917017,3401.607326,3755.170713,6070.440085
-0.751839807,5804,6138,4874,0.655243266,4056.681494,2802.385847,2607.054211,2878.031672,6152.039882
-0.766044443,4807,5081,4074,0.643792601,3247.116542,2279.853037,2129.83721,2351.21269,6188.15818
-0.779884483,4082,4286,3443,0.632991591,2726.471955,1931.596347,1812.529791,2000.924308,6235.745415
-0.79335334,4067,4255,3395,0.63310681,2731.181594,1932.137676,1814.313667,2002.893601,6245.485453
-0.806444604,4314,4528,3620,0.635487813,2832.074021,2003.494096,1877.011334,2072.108069,6223.458688
-0.843391446,3584,3775,3043,0.62095724,2306.655026,1660.394501,1555.978143,1717.706658,6232.435705
-0.854911871,3266,3445,2796,0.610954987,2040.112734,1477.378268,1388.549243,1532.875182,6256.845304
-0.866025404,2648,2804,2293,0.58799746,1600.367434,1176.977342,1107.632627,1222.760067,6271.170418
-0.876726756,2419,2570,2116,0.576551036,1439.293164,1070.733177,1003.831263,1108.169579,6234.805452
-0.887010833,2304,2464,2034,0.569787685,1356.726635,1018.90958,951.2658084,1050.140466,6188.78651
-0.896872742,2345,2507,2065,0.569905753,1358.098501,1018.648284,952.6828303,1051.704774,6194.715181
-0.906307787,2446,2621,2141,0.575248309,1422.73334,1068.408563,997.3102037,1100.97072,6171.400488
-0.915311479,2330,2500,2030,0.572994359,1394.839443,1054.103775,981.0703335,1083.042877,6141.255199
-0.923879533,2361,2522,2047,0.574016502,1407.37237,1063.639529,990.5314337,1093.487364,6138.085405
-0.932007869,2396,2584,2092,0.585480872,1562.34921,1201.461611,1100.143263,1214.492258,5985.173465
-0.939692621,2481,2688,2185,0.592485027,1672.325402,1292.261565,1175.881988,1298.103272,5924.107036
-0.946930129,2802,3040,2470,0.603609444,1877.881771,1437.423827,1310.826583,1447.074021,5930.575481
-0.953716951,2665,2858,2284,0.603413055,1873.865368,1428.181818,1308.3347,1444.323132,5966.13125
-0.960049854,2833,3109,2493,0.619398828,2261.010827,1799.681621,1577.954079,1741.966775,5639.685077
-0.965925826,2401,2585,2060,0.598185736,1772.356767,1379.111422,1249.213645,1379.057029,5873.156924
-0.98078528,1746,1931,1561,0.581793282,1509.406117,1289.738359,1101.145277,1215.598421,5424.049445
-0.984807753,1514,1713,1410,0.57923979,1474.536543,1390.308632,1103.687095,1218.404436,4975.743407
-0.98836151,1162,1304,1067,0.503466908,834.8409936,723.3702917,628.0524013,693.3322271,5509.104874
-0.991444861,758,829,674,0.425646129,529.7522335,448.8578829,401.1534068,442.8493297,5692.862072
-0.994056338,465,490,391,0.331364763,322.9243584,264.3739765,245.4135256,270.9218305,5973.290233
-0.996194698,285,291,228,0.239828821,196.9706141,157.5730108,150.5653047,166.2150767,6228.505487
-0.997858923,169,167,126,0.156984781,115.4198822,90.14993073,89.23871795,98.51419871,6574.636028
-0.999048222,91,84,59,0.088147391,61.36837143,44.03987502,48.49306092,53.53343425,7920.33133
-0.999762027,49,45,30,0.043639081,30.43439906,21.10223526,28.68790645,31.66973015,11943.25429
-0.999048222,5,5,4,0,0,0,0,0,0
-0.997858923,4,4,3,0,0,0,0,0,0
-0.996194698,3,4,3,0,0,0,0,0,0
-0.994056338,3,4,3,0,0,0,0,0,0
-0.991444861,3,4,3,0,0,0,0,0,0
-0.98836151,3,4,3,0,0,0,0,0,0
-0.984807753,3,4,3,0,0,0,0,0,0
-0.98078528,3,4,3,0,0,0,0,0,0
-0.976296007,3,4,2,0,0,0,0,0,0
-0.97134207,3,4,3,0,0,0,0,0,0
0.991444861,0,0,0,0,0,0,0,0,0
0.994056338,0,0,0,0,0,0,0,0,0
0.996194698,0,0,0,0,0,0,0,0,0
0.997858923,0,0,0,0,0,0,0,0,0
0.999048222,0,0,0,0,0,0,0,0,0
0.999762027,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
0.999762027,0,0,0,0,0,0,0,0,0
0.999048222,0,0,0,0,0,0,0,0,0
0.997858923,1,1,0,0,0,0,0,0,0
0.996194698,2,2,1,0,0,0,0,0,0
0.994056338,6,5,3,0,0,0,0,0,0
0.984807753,46,40,28,0.041321513,28.87236237,16.67757878,23.05703818,25.45358891,13027.14135
0.98078528,82,78,59,0.067606655,46.82093462,31.13216714,35.3956005,39.07462255,8533.801851
0.976296007,139,132,99,0.112747976,79.62702628,53.92701986,58.82042674,64.93422744,7895.798742
0.97134207,192,186,139,0.159435106,117.5337285,83.22742078,86.62605367,95.62997386,7277.035714
0.965925826,254,249,189,0.206555775,161.4640226,115.7361233,118.3649681,130.667834,7079.749295
0.960049854,362,359,277,0.259997069,220.7283469,159.7534579,161.1045839,177.8498096,6916.049519
0.953716951,434,437,338,0.293060531,264.1059279,193.1580633,192.5998173,212.6186605,6797.062687
0.946930129,402,405,315,0.273825839,238.1484712,174.2992031,173.892586,191.9669978,6829.494655
0.939692621,297,298,228,0.227604777,183.4294331,134.0583276,134.3493058,148.3135854,6931.298213
0.932007869,270,271,209,0.207116899,162.0289018,118.8875677,119.0118781,131.3819839,6942.714335
0.915311479,490,488,372,0.314733944,296.0999505,212.5653619,213.562316,235.7600033,6962.658099
0.906307787,452,452,346,0.303892437,279.7050902,202.6351359,202.4599138,223.5036163,6913.598358
0.896872742,443,447,344,0.301453799,276.1272955,202.3341927,200.5526485,221.3981098,6832.813444
0.887010833,483,489,380,0.315998667,298.0664311,219.8960837,216.4494864,238.9472665,6755.637712
0.876726756,615,626,489,0.358224368,371.1917484,274.9970231,268.6484211,296.5717634,6667.910522
0.866025404,800,814,640,0.406004954,476.6833602,352.466012,342.839025,378.4737456,6614.470547
0.854911871,1002,1022,805,0.450139116,606.6574627,448.1339517,433.2900594,478.3262691,6549.181337
0.843391446,1163,1185,931,0.480370802,723.3408677,532.4173954,513.5273542,566.9034358,6524.937957
0.831469612,1085,1107,863,0.47217249,688.8547941,505.8045765,489.5741996,540.4605881,6576.195261
0.819152044,958,977,756,0.451226443,610.395947,447.2456017,435.062686,480.2831426,6646.702428
0.806444604,1004,1022,796,0.458143962,634.9095572,463.3499767,451.5519989,498.4863563,6665.752848
0.79335334,1159,1179,924,0.476696664,707.5939639,514.2945519,501.1533542,553.2432811,6655.813178
0.779884483,1232,1256,983,0.487958756,757.4692265,551.8085696,535.5093204,591.1702097,6609.755458
0.766044443,1163,1191,940,0.486673751,751.5304407,554.176865,532.9204499,588.3122517,6526.359199
0.751839807,1927,1968,1553,0.5575688,1226.381053,884.5349679,850.9479436,939.3955531,6509.570633
0.737277337,2157,2209,1737,0.571590007,1377.927155,986.8416958,950.7200825,1049.538018,6530.074572
0.722363962,2066,2121,1661,0.567811756,1334.110877,959.1476584,922.899602,1018.825874,6528.660823
0.707106781,2040,2094,1630,0.569475607,1353.111786,972.6755265,935.3761401,1032.599224,6528.160133
0.691513056,2151,2211,1724,0.576866269,1443.349961,1038.423191,995.0183181,1098.440616,6494.925221
0.675590208,2370,2437,1899,0.58924059,1619.749116,1162.038401,1109.791723,1225.143579,6461.934355
0.659345815,2800,2881,2267,0.60385447,1882.914658,1339.103161,1277.688093,1410.491114,6444.332326
0.64278761,2999,3083,2405,0.610299099,2024.605719,1432.679211,1366.262717,1508.272193,6437.301872
0.625923472,2713,2796,2173,0.602857158,1862.579835,1325.282041,1264.273014,1395.681671,6446.35716
0.591309648,2333,2418,1910,0.585512949,1562.823867,1131.020343,1074.225892,1185.881032,6410.144127
0.573576436,2514,2612,2073,0.591795174,1660.896988,1201.287752,1138.237951,1256.546512,6387.933391
0.555570233,2932,3042,2425,0.604052944,1887.009153,1347.070814,1281.233712,1414.405264,6416.849082
0.537299608,3291,3402,2690,0.613691628,2107.219241,1487.7078,1418.633792,1566.086722,6437.695055
0.518773258,3157,3267,2573,0.612577979,2079.430942,1474.062889,1401.925039,1547.64126,6418.10703
